index,season,iso,city,composer,db,dd,nat,mf,work,worknat,type,start date,performances,production
7362,1314,de,Monschau,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140815,1,
7363,1314,de,Mönchengladbach,Johnson,19391118,,us,m,The Four Note Opera,us,~B,20131115,1,
7364,1314,de,Mönchengladbach,Lehar,1870,1948,hu,m,Das Land des Lachelns,hu,~L,20140413,12,
7365,1314,de,Mönchengladbach,"Tchaikovsky,P",1840,1893,ru,m,Mazepa,ru,~,20140113,12,
7366,1314,de,Mönchengladbach,Verdi,18131010,19010127,it,m,Stiffelio,it,~,20130928,12,!
7367,1314,de,Mönchengladbach,"Wagner,Richard",18130522,18830213,de,m,"Rienzi, der letzte der Tribunen",de,~,20131020,6,
7368,1314,de,München,Bellini,18011103,18350923,it,m,I Capuleti e i Montecchi,it,~,20140611,4,
7369,1314,de,München,Berg,18850209,19351224,at,m,Wozzeck,at,~,20131003,3,
7370,1314,de,München,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20140327,3,
7371,1314,de,München,Cavalli,1602,1676,it,m,La Calisto,it,~,20140112,4,
7372,1314,de,München,Donizetti,17971129,18480408,it,m,Don Pasquale,it,~,20140329,8,
7373,1314,de,München,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20130920,7,
7374,1314,de,München,Donizetti,17971129,18480408,it,m,Lucrezia Borgia,it,~,20140720,2,
7375,1314,de,München,"Dvorak,A",1841,1904,cz,m,Rusalka,cz,~,20131029,4,
7376,1314,de,München,Handel,1685,1759,uk,m,Semele,,~,20131024,8,
7377,1314,de,München,"Hiller,W",19410315,,de,m,Der Flaschengeist,de,~,20140123,12,P
7378,1314,de,München,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20131221,2,
7379,1314,de,München,Krasa,1899,1944,de,m,Brundibar,de,~C,20131127,4,
7380,1314,de,München,Martinu,18901208,19590828,cz,m,Mirandolina,cz,~,20140430,3,
7381,1314,de,München,Monteverdi,1567,1643,it,m,L'orfeo,it,~,20140720,5,!
7382,1314,de,München,Moussa,19840607,,ca,m,Vastation,ca,~,20140508,2,P
7383,1314,de,München,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20131028,3,
7384,1314,de,München,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20140130,13,!
7385,1314,de,München,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20131114,5,
7386,1314,de,München,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20130922,3,
7387,1314,de,München,Mozart,17560127,17911205,at,m,La clemenza di Tito,it,~,20140210,6,!
7388,1314,de,München,Mozart,17560127,17911205,at,m,La clemenza di Tito,it,~,20140716,2,
7389,1314,de,München,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20130927,4,
7390,1314,de,München,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140717,3,
7391,1314,de,München,Musorgsky,1839,1881,ru,m,Boris Godunov,ru,~,20140316,5,
7392,1314,de,München,Nikodijevic,19800104,,rs,m,Vivier,rs,~,20140507,3,P
7393,1314,de,München,Offenbach,1819,1880,fr,m,Les contes d'Hoffmann,frde,~,20140208,3,
7394,1314,de,München,Parra,19760417,,es,m,Das geopferte Leben,es,~,20140522,2,P
7395,1314,de,München,Puccini,18581222,19241129,it,m,La boheme,it,~,20131215,7,
7396,1314,de,München,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20140311,3,
7397,1314,de,München,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20140612,3,
7398,1314,de,München,Puccini,18581222,19241129,it,m,Tosca,it,~,20131206,3,
7399,1314,de,München,Puccini,18581222,19241129,it,m,Tosca,it,~,20140718,2,
7400,1314,de,München,Puccini,18581222,19241129,it,m,Turandot,it,~,20140130,3,
7401,1314,de,München,Ravel,1875,1937,fr,m,L'Enfant et les sortileges,fr,~BC,20131020,3,
7402,1314,de,München,Rossini,17920229,18681113,it,m,Guillaume Tell,it,~,20140628,5,!
7403,1314,de,München,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20140523,5,
7404,1314,de,München,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20140730,1,
7405,1314,de,München,Rossini,17920229,18681113,it,m,Il turco in Italia,it,~,20140213,5,
7406,1314,de,München,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20140304,4,
7407,1314,de,München,Schnebel,19300314,,de,m,Utopien,de,~,20140517,3,P
7408,1314,de,München,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20140516,3,
7409,1314,de,München,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20140723,1,
7410,1314,de,München,"Strauss,R",1864,1949,de,m,Der Rosenkavalier,de,~,20140302,4,
7411,1314,de,München,"Strauss,R",1864,1949,de,m,Der Rosenkavalier,de,~,20140726,2,
7412,1314,de,München,"Strauss,R",1864,1949,de,m,Die Frau ohne Schatten,de,~,20131121,6,!
7413,1314,de,München,"Strauss,R",1864,1949,de,m,Die Frau ohne Schatten,de,~,20140629,1,
7414,1314,de,München,"Strauss,R",1864,1949,de,m,Salome,de,~,20140322,4,
7415,1314,de,München,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20140104,3,
7416,1314,de,München,"Tchaikovsky,P",1840,1893,ru,m,Iolanta,ru,~B,20140215,4,c
7417,1314,de,München,Verdi,18131010,19010127,it,m,Aida,it,~,20140618,8,!
7418,1314,de,München,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20131109,4,
7419,1314,de,München,Verdi,18131010,19010127,it,m,La forza del destino,it,~,20131222,7,!
7420,1314,de,München,Verdi,18131010,19010127,it,m,La forza del destino,it,~,20140725,3,
7421,1314,de,München,Verdi,18131010,19010127,it,m,La traviata,it,~,20131231,6,
7422,1314,de,München,Verdi,18131010,19010127,it,m,La traviata,it,~,20140704,3,
7423,1314,de,München,Verdi,18131010,19010127,it,m,Macbeth,it,~,20140627,2,
7424,1314,de,München,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20131012,8,
7425,1314,de,München,Verdi,18131010,19010127,it,m,Simon Boccanegra,it,~,20140414,4,
7426,1314,de,München,Vivier,19480414,19830307,ca,m,Kopernikus,ca,~B,20140511,3,
7427,1314,de,München,"Wagner,Richard",18130522,18830213,de,m,Der fliegende Hollander,de,~,20140117,3,
7428,1314,de,München,"Wagner,Richard",18130522,18830213,de,m,Der fliegende Hollander,de,~,20140708,2,
7429,1314,de,München,"Wagner,Richard",18130522,18830213,de,m,Parsifal,de,~,20140416,2,
7430,1314,de,München,Widmann,19730619,,de,m,Babylon,de,~,20140125,3,
7431,1314,de,München,Zeisl,19050518,19590218,at,m,Zeisls Hiob,at,~,20140719,3,P
7432,1314,de,München,Zemlinsky,1871,1942,at,m,Der Zwerg,at,~B,20131020,3,
7433,1314,de,München,"Zimmermann,B",1918,1970,de,m,Die Soldaten,de,~,20140525,5,!
7434,1314,de,Münster,Berlioz,18031211,18690308,fr,m,Benvenuto Cellini,fr,~,20140215,9,!
7435,1314,de,Münster,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20131130,17,!
7436,1314,de,Münster,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20140510,9,!
7437,1314,de,Münster,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20131005,16,
7438,1314,de,Münster,Waits,1949,,us,m,The Black Rider,us,~,20140301,13,!
7439,1314,de,Neubrandenburg,Poulenc,18990107,19630130,fr,m,La Dame de Monte-Carlo,fr,~B,20131012,5,!
7440,1314,de,Neubrandenburg,Poulenc,18990107,19630130,fr,m,La Voix humaine,fr,~B,20131012,5,!
7441,1314,de,Neubrandenburg,Streul,1941,,de,m,Die Sternstunde des Josef Bieder,de,~,20131225,4,
7442,1314,de,Neustadt,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20131109,1,
7443,1314,de,Neustrelitz,Donizetti,17971129,18480408,it,m,Lucia di Lammermoor,it,~,20131221,5,c
7444,1314,de,Neustrelitz,Lehar,1870,1948,hu,m,Der Graf von Luxemburg,hu,~L,20140704,12,!
7445,1314,de,Neustrelitz,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20130921,5,
7446,1314,de,Neustrelitz,Poulenc,18990107,19630130,fr,m,La Dame de Monte-Carlo,fr,~B,20131018,5,!
7447,1314,de,Neustrelitz,Poulenc,18990107,19630130,fr,m,La Voix humaine,fr,~B,20131018,5,!
7448,1314,de,Neustrelitz,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20140510,4,!
7449,1314,de,Neustrelitz,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20140322,4,!
7450,1314,de,Neustrelitz,Smetana,1824,1884,cz,m,Prodana nevesta,cz,~,20131019,8,!
7451,1314,de,Neustrelitz,Streul,1941,,de,m,Die Sternstunde des Josef Bieder,de,~,20131109,5,!
7452,1314,de,Nienburg,Lehar,1870,1948,hu,m,Der Zarewitsch,hu,~L,20140401,1,
7453,1314,de,Nienburg,"Strauss,J",1825,1899,at,m,Eine Nacht in Venedig,at,~L,20131215,1,
7454,1314,de,Nienburg,Verdi,18131010,19010127,it,m,Falstaff,it,~,20131024,1,
7455,1314,de,Nordhausen,Lehar,1870,1948,hu,m,Der Graf von Luxemburg,hu,~L,20131026,7,
7456,1314,de,Nordhausen,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20130920,6,!
7457,1314,de,Nordhausen,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20140516,3,!
7458,1314,de,Nordhausen,"Zeller,C",1842,1898,at,m,Der Vogelhandler,at,~L,20131115,11,!
7459,1314,de,Nordhausen,d'Albert,1864,1932,de,m,Tiefland,de,~,20140117,6,!
7460,1314,de,Nürnberg,Benatzky,18840605,19571016,at,m,Im weissen Rossl,at,~L,20131006,6,
7461,1314,de,Nürnberg,Handel,1685,1759,uk,m,Judas Maccabeus,,~,20140223,6,!
7462,1314,de,Nürnberg,Meyerbeer,1791,1864,fr,m,Les Huguenots,frde,~,20140615,7,!
7463,1314,de,Nürnberg,Mozart,17560127,17911205,at,m,Die Entfuhrung aus dem Serail,de,~,20140627,5,
7464,1314,de,Nürnberg,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140111,26,!
7465,1314,de,Nürnberg,Navok,19710906,,il,m,And The Trains Kept Coming...,il,~,20140223,6,P
7466,1314,de,Nürnberg,Puccini,18581222,19241129,it,m,Tosca,it,~,20140517,7,
7467,1314,de,Nürnberg,Rameau,16830925,17640912,fr,m,Platee,fr,~,20131012,4,
7468,1314,de,Nürnberg,"Strauss,R",1864,1949,de,m,Arabella,de,~,20140201,9,!
7469,1314,de,Nürnberg,Verdi,18131010,19010127,it,m,La traviata,it,~,20140308,6,
7470,1314,de,Nürnberg,Verdi,18131010,19010127,it,m,Nabucco,it,~,20131110,6,
7471,1314,de,Nürnberg,Verdi,18131010,19010127,it,m,Otello,it,~,20130930,13,!
7472,1314,de,Nürnberg,"Wagner,Richard",18130522,18830213,de,m,Das Rheingold,de,~,20131130,11,!
7473,1314,de,Nürnberg,"Wagner,Richard",18130522,18830213,de,m,Die Walkure,de,~,20140405,8,!
7474,1314,de,Oldenburg,Britten,19131122,19761204,uk,m,Albert Herring,uk,~,20140606,1,!
7475,1314,de,Oldenburg,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20140131,14,!
7476,1314,de,Oldenburg,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20131019,10,
7477,1314,de,Oldenburg,Orff,1895,1982,de,m,Carmina Burana,de,~,20131012,7,
7478,1314,de,Oldenburg,Puccini,18581222,19241129,it,m,La boheme,it,~,20131013,5,
7479,1314,de,Oldenburg,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20140215,8,
7480,1314,de,Oldenburg,Sciarrino,1947,,it,m,Lohengrin,it,~B,20140125,6,!
7481,1314,de,Oldenburg,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20131130,18,!
7482,1314,de,Oldenburg,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20131207,6,
7483,1314,de,Oldenburg,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20140328,7,!
7484,1314,de,Oldenburg,Verdi,18131010,19010127,it,m,Otello,it,~,20140117,5,
7485,1314,de,Oldenburg,"Wagner,Richard",18130522,18830213,de,m,Tristan und Isolde,de,~,20131005,6,!
7486,1314,de,Osnabruck,"Bach,JS",16850321,17500728,de,m,Johannes-Passion,,~O,20140118,10,!
7487,1314,de,Osnabruck,Braunfels,18821219,19540319,de,m,Die Vogel,de,~,20140621,5,!
7488,1314,de,Osnabruck,Donizetti,17971129,18480408,it,m,L'elisir d'amore,it,~,20140405,2,
7489,1314,de,Osnabruck,"Dvorak,A",1841,1904,cz,m,Vanda,cz,~,20140315,9,
7490,1314,de,Osnabruck,Hindemith,1895,1963,de,m,Das Nusch-Nuschi,de,~B,20130914,5,
7491,1314,de,Osnabruck,Hindemith,1895,1963,de,m,"Morder, Hoffnung der Frauen",de,~,20130914,5,
7492,1314,de,Osnabruck,Hindemith,1895,1963,de,m,Sancta Susanna,de,~B,20130914,5,
7493,1314,de,Osnabruck,Lortzing,18011023,18510121,de,m,Der Wildschutz,de,~,20140426,1,!
7494,1314,de,Osnabruck,Puccini,18581222,19241129,it,m,La boheme,it,~,20130928,15,!
7495,1314,de,Osnabruck,Toch,18871207,19641001,at,m,Die Prinzessin auf der Erbse,at,~,20140504,10,!
7496,1314,de,Osnabruck,"Zeller,C",1842,1898,at,m,Der Vogelhandler,at,~L,20131123,18,!
7497,1314,de,Passau,Bellini,18011103,18350923,it,m,Il pirata,it,~,20131130,7,!
7498,1314,de,Passau,Conradi,1645,16990522,de,m,Die schone und getreue Ariadne,de,~,20140412,7,!
7499,1314,de,Passau,"Kalman,E",18821024,19531030,hu,m,Grafin Mariza,hu,~L,20131005,18,!
7500,1314,de,Passau,Verdi,18131010,19010127,it,m,La traviata,it,~,20140614,4,!
7501,1314,de,Passau,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20131018,9,!
7502,1314,de,Pforzheim,"Kalman,E",18821024,19531030,hu,m,Grafin Mariza,hu,~L,20131231,15,!
7503,1314,de,Pforzheim,Lincke,18661107,19460903,de,m,Frau Luna,de,~,20140523,10,!
7504,1314,de,Pforzheim,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20131109,11,!
7505,1314,de,Pforzheim,Offenbach,1819,1880,fr,m,Les contes d'Hoffmann,frde,~,20140301,13,!
7506,1314,de,Pforzheim,Verdi,18131010,19010127,it,m,Un ballo in maschera,it,~,20130921,14,!
7507,1314,de,Plauen,Abraham,18921102,19600506,hu,m,Ball im Savoy,hu,~L,20131011,2,
7508,1314,de,Plauen,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20140412,4,!
7509,1314,de,Plauen,Glanert,19600906,,de,m,Joseph Suss,de,~,20140510,3,!
7510,1314,de,Plauen,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20130921,6,
7511,1314,de,Plauen,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20131217,2,
7512,1314,de,Plauen,"Wagner,Richard",18130522,18830213,de,m,Tannhauser,de,~,20131130,4,!
7513,1314,de,Potsdam,Provenzale,,,?,m,La stellidaura vendicante,?,~,20140614,2,
7514,1314,de,Putbus,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140613,1,
7515,1314,de,Putbus,Offenbach,1819,1880,fr,m,Orphee aux enfers,frde,~L,20131220,1,
7516,1314,de,Putbus,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130908,2,
7517,1314,de,Radebeul,Benatzky,18840605,19571016,at,m,Im weissen Rossl,at,~L,20140101,2,
7518,1314,de,Radebeul,"Charpentier,M",1643,17040224,fr,m,Medee,fr,~,20140517,4,
7519,1314,de,Radebeul,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20131211,4,
7520,1314,de,Radebeul,Lehar,1870,1948,hu,m,Der Graf von Luxemburg,hu,~L,20140404,2,
7521,1314,de,Radebeul,Lincke,18661107,19460903,de,m,Frau Luna,de,~,20130919,7,
7522,1314,de,Radebeul,Monteverdi,1567,1643,it,m,L'orfeo,it,~,20131122,4,
7523,1314,de,Radebeul,Mozart,17560127,17911205,at,m,Der Schauspieldirektor,de,~B,20140522,2,
7524,1314,de,Radebeul,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20131117,7,!
7525,1314,de,Radebeul,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140822,3,
7526,1314,de,Radebeul,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20131218,1,
7527,1314,de,Radebeul,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20131106,1,
7528,1314,de,Radebeul,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20140330,4,
7529,1314,de,Radebeul,"Wagner,Richard",18130522,18830213,de,m,Das Liebesverbot,de,~,20130915,3,
7530,1314,de,Radebeul,Weber,1786,1826,de,m,Der Freischutz,de,~,20140607,7,
7531,1314,de,Regensburg,"Bach,JS",16850321,17500728,de,m,Kaffee-Kantate,,~B,20140412,6,!
7532,1314,de,Regensburg,Lincke,18661107,19460903,de,m,Frau Luna,de,~,20131026,24,!
7533,1314,de,Regensburg,Monteverdi,1567,1643,it,m,Il combattimento di Tancredi e Clorinda,it,~,20140412,6,
7534,1314,de,Regensburg,Moussa,19840607,,ca,m,Vastation,ca,~,20140517,10,
7535,1314,de,Regensburg,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20140615,13,!
7536,1314,de,Regensburg,Puccini,18581222,19241129,it,m,La boheme,it,~,20131207,22,!
7537,1314,de,Regensburg,Purcell,1659,1695,uk,m,The Fairy Queen,uk,~,20130928,6,
7538,1314,de,Regensburg,Stravinsky,1882,1971,ru,m,The Rake's Progress,ru,~,20130921,13,!
7539,1314,de,Regensburg,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20140718,1,
7540,1314,de,Regensburg,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20140718,2,
7541,1314,de,Regensburg,"Wagner,Richard",18130522,18830213,de,m,Die Feen,de,~,20140125,12,!
7542,1314,de,Remscheid,Puccini,18581222,19241129,it,m,Tosca,it,~,20140216,1,
7543,1314,de,Remscheid,Verdi,18131010,19010127,it,m,La traviata,it,~,20140524,2,
7544,1314,de,Rendsburg,Britten,19131122,19761204,uk,m,A Midsummer Night's Dream,uk,~,20140511,1,
7545,1314,de,Rendsburg,Lehar,1870,1948,hu,m,Das Land des Lachelns,hu,~L,20140419,2,
7546,1314,de,Rendsburg,Pape,19550901,,us,m,Sigurd Dragedraeber,us,~C,20130930,2,
7547,1314,de,Rendsburg,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20131005,4,
7548,1314,de,Rendsburg,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20140622,2,
7549,1314,de,Rheine,Lehar,1870,1948,hu,m,Der Zarewitsch,hu,~L,20140327,1,
7550,1314,de,Rheinsberg,Matthus,19340413,,de,m,Judith,de,~,20140628,1,c
7551,1314,de,Rheinsberg,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20140808,6,
7552,1314,de,Rheinsberg,Rimsky-Korsakov,1844,1908,ru,m,Mozart et Salieri,ru,~B,20140725,6,
7553,1314,de,Rheinsberg,Stravinsky,1882,1971,ru,m,Mavra,ru,~B,20140725,6,
7554,1314,de,Rostock,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20131214,5,
7555,1314,de,Rostock,Lund,19651230,,de,m,Hexe Hillary geht in die Oper,de,~C,20130807,1,
7556,1314,de,Rostock,Mozart,17560127,17911205,at,m,Cosi fan tutte,it,~,20140209,7,!
7557,1314,de,Rostock,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20140321,2,
7558,1314,de,Rostock,Puccini,18581222,19241129,it,m,Madama Butterfly,it,~,20131006,11,!
7559,1314,de,Rostock,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20131103,6,
7560,1314,de,Rostock,Verdi,18131010,19010127,it,m,Nabucco,it,~,20130914,7,
7561,1314,de,Rudolstadt,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140422,6,
7562,1314,de,Ruhr,Andriessen,19390606,,nl,m,De Materie,nl,~,20140815,6,!
7563,1314,de,Ruhr,Goebbels,19520417,,de,m,Stifters Dinge,de,~T,20130921,16,!
7564,1314,de,Ruhr,Lachenmann,19351127,,de,m,Das Madchen mit den Schwefelholzern,de,~,20130914,6,
7565,1314,de,Ruhr,Partch,19010624,19740903,us,m,Delusion of the Fury,us,~,20130823,4,
7566,1314,de,Saarbrucken,Massenet,1842,1912,fr,m,Werther,fr,~,20140222,10,!
7567,1314,de,Saarbrucken,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20131201,5,
7568,1314,de,Saarbrucken,Mozart,17560127,17911205,at,m,La finta giardiniera,it,~,20140705,5,!
7569,1314,de,Saarbrucken,Offenbach,1819,1880,fr,m,Les contes d'Hoffmann,frde,~,20130922,13,
7570,1314,de,Saarbrucken,Puccini,18581222,19241129,it,m,Tosca,it,~,20131124,16,!
7571,1314,de,Saarbrucken,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20140420,4,
7572,1314,de,Saarbrucken,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20131214,13,
7573,1314,de,Saarbrucken,"Strauss,R",1864,1949,de,m,Die Frau ohne Schatten,de,~,20140607,5,!
7574,1314,de,Saarbrucken,Verdi,18131010,19010127,it,m,Macbeth,it,~,20140412,13,!
7575,1314,de,Saarbrucken,Weill,1900,1950,de,m,Die Dreigroschenoper,deus,~,20130915,11,!
7576,1314,de,Schleswig,Pape,19550901,,us,m,Sigurd Dragedraeber,us,~C,20130922,1,
7577,1314,de,Schwerin,Genee,18230207,18950615,de,m,Der Musikfeind,de,~,20140323,4,
7578,1314,de,Schwerin,Heggie,19610331,,us,m,Dead Man Walking,us,~,20140124,8,!
7579,1314,de,Schwerin,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20131006,6,
7580,1314,de,Schwerin,Lortzing,18011023,18510121,de,m,Die Opernprobe,de,~,20140323,4,
7581,1314,de,Schwerin,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20130925,5,
7582,1314,de,Schwerin,Pape,19550901,,us,m,Sigurd Dragedraeber,us,~C,20130920,7,!
7583,1314,de,Schwerin,Puccini,18581222,19241129,it,m,La boheme,it,~,20131122,9,!
7584,1314,de,Schwerin,Smetana,1824,1884,cz,m,Prodana nevesta,cz,~,20140516,4,!
7585,1314,de,Schwerin,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20131215,7,
7586,1314,de,Schwerin,Verdi,18131010,19010127,it,m,Nabucco,it,~,20140627,23,!
7587,1314,de,Schwetzingen,Hasse,1699,1783,de,m,Leucippo,,~,20140522,4,!
7588,1314,de,Schwetzingen,"Lang,B",19570224,,at,m,Reigen,at,~,20140425,2,P
7589,1314,de,Stralsund,Humperdinck,1854,1921,de,m,Hansel und Gretel,de,~C,20131124,8,!
7590,1314,de,Stralsund,Mozart,17560127,17911205,at,m,Le nozze di Figaro,it,~,20140510,1,!
7591,1314,de,Stralsund,Offenbach,1819,1880,fr,m,Orphee aux enfers,frde,~L,20131019,5,
7592,1314,de,Stralsund,Smetana,1824,1884,cz,m,Prodana nevesta,cz,~,20140412,1,
7593,1314,de,Stralsund,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130922,2,
7594,1314,de,Stralsund,"Wagner,Richard",18130522,18830213,de,m,Lohengrin,de,~,20131207,2,!
7595,1314,de,Straubing,Bellini,18011103,18350923,it,m,Il pirata,it,~,20131203,1,
7596,1314,de,Straubing,Conradi,1645,16990522,de,m,Die schone und getreue Ariadne,de,~,20140422,1,
7597,1314,de,Straubing,"Kalman,E",18821024,19531030,hu,m,Grafin Mariza,hu,~L,20131029,2,
7598,1314,de,Straubing,Verdi,18131010,19010127,it,m,La traviata,it,~,20140701,2,
7599,1314,de,Straubing,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20130917,1,
7600,1314,de,Stuttgart,"Andre,M",19640510,,fr,m,Wunderzaichen,fr,~,20140302,5,P
7601,1314,de,Stuttgart,Ayres,19651029,,uk,m,Peter Pan,uk,~C,20131219,12,P
7602,1314,de,Stuttgart,"Bach,JS",16850321,17500728,de,m,Actus tragicus,,~,20140429,8,
7603,1314,de,Stuttgart,Bellini,18011103,18350923,it,m,La sonnambula,it,~,20140329,10,
7604,1314,de,Stuttgart,Berlioz,18031211,18690308,fr,m,La Damnation de Faust,fr,~,20131117,8,
7605,1314,de,Stuttgart,Denisov,19290406,19961124,ru,m,L'Ecume des jours,ru,~,20130922,4,
7606,1314,de,Stuttgart,Gluck,1714,1787,de,m,Iphigenie en Aulide,,~,20140725,3,
7607,1314,de,Stuttgart,Gluck,1714,1787,de,m,Orfeo ed Euridice,,~,20140504,10,
7608,1314,de,Stuttgart,Mozart,17560127,17911205,at,m,Die Zauberflote,de,~,20131225,7,
7609,1314,de,Stuttgart,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20130921,10,
7610,1314,de,Stuttgart,Puccini,18581222,19241129,it,m,La boheme,it,~,20140530,12,!
7611,1314,de,Stuttgart,Puccini,18581222,19241129,it,m,Tosca,it,~,20140518,6,
7612,1314,de,Stuttgart,Rossini,17920229,18681113,it,m,La cenerentola,it,~,20130920,11,
7613,1314,de,Stuttgart,"Strauss,R",1864,1949,de,m,Ariadne auf Naxos,de,~,20140129,6,
7614,1314,de,Stuttgart,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20140207,7,
7615,1314,de,Stuttgart,Verdi,18131010,19010127,it,m,Falstaff,it,~,20131020,10,!
7616,1314,de,Stuttgart,Verdi,18131010,19010127,it,m,La traviata,it,~,20140125,8,
7617,1314,de,Stuttgart,Verdi,18131010,19010127,it,m,Nabucco,it,~,20131024,14,
7618,1314,de,Stuttgart,"Wagner,Richard",18130522,18830213,de,m,Siegfried,de,~,20140323,6,
7619,1314,de,Stuttgart,"Wagner,Richard",18130522,18830213,de,m,Tristan und Isolde,de,~,20140720,3,!
7620,1314,de,Trier,Gluck,1714,1787,de,m,Orfeo ed Euridice,,~,20140524,9,!
7621,1314,de,Trier,Lortzing,18011023,18510121,de,m,Der Wildschutz,de,~,20140315,10,!
7622,1314,de,Trier,Schubert,1797,1828,at,m,Winterreise,at,~,20131012,9,
