DATAFLOW,LAST UPDATE,freq,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2017,78.07,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2018,76.39,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2019,77.26,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2020,80.21,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2021,82.95,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1B,2022,82.08,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2012,63.72,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2013,62.57,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2014,67.56,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2015,67.51,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2016,66.92,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2017,68.01,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2018,66.06,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2019,70.97,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2020,73.56,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2021,77.04,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1C,2022,77.14,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2011,58.93,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2012,62.44,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2013,62.09,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2014,65.15,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2015,63.62,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2016,60.47,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2017,67.07,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2018,66.30,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2019,69.95,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2020,72.00,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2021,76.55,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FI1D,2022,75.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2014,65.89,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2015,70.93,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2016,70.24,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2017,73.59,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2018,71.50,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2019,73.86,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2021,79.62,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FR10,2022,81.51,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2014,59.94,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2015,64.40,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2016,63.07,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2017,58.46,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2018,66.70,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2019,66.76,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2021,76.85,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRB0,2022,72.17,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2014,65.09,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2015,61.21,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2016,68.16,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2017,64.67,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2018,60.33,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2019,72.44,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2021,75.08,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC1,2022,65.47,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2014,66.75,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2015,56.47,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2016,67.37,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2017,63.79,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2018,65.66,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2019,64.69,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2021,71.50,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRC2,2022,73.69,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2014,52.60,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2015,56.05,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2016,60.18,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2017,60.82,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2018,66.81,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2019,62.33,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2021,70.20,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD1,2022,70.59,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2014,56.68,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2015,60.61,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2016,65.07,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2017,68.98,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2018,68.28,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2019,70.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2021,73.82,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRD2,2022,74.93,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2014,60.01,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2015,57.26,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2016,58.71,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2017,62.16,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2018,64.21,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2019,67.00,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2021,73.41,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE1,2022,72.33,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2014,55.63,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2015,62.24,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2016,66.49,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2017,57.61,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2018,68.67,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2019,71.43,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2021,73.46,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRE2,2022,70.46,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2014,64.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2015,68.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2016,66.92,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2017,68.44,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2018,67.96,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2019,68.66,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2021,78.66,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF1,2022,80.81,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2014,57.95,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2015,69.11,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2016,60.01,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2017,67.03,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2018,60.37,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2019,60.62,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2021,72.35,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF2,2022,68.49,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2014,61.87,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2015,64.43,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2016,62.57,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2017,61.44,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2018,67.69,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2019,68.31,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2021,76.25,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRF3,2022,74.54,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2014,60.57,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2015,64.15,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2016,65.03,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2017,63.79,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2018,68.48,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2019,73.40,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2021,78.30,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRG0,2022,78.10,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2014,57.94,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2015,61.66,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2016,64.59,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2017,64.90,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2018,66.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2019,71.24,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2021,74.55,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRH0,2022,73.25,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2014,66.36,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2015,66.00,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2016,71.78,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2017,70.79,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2018,69.60,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2019,73.03,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2021,81.56,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI1,2022,77.81,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2014,66.16,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2015,55.62,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2016,56.81,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2017,67.34,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2018,68.88,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2019,72.71,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2021,78.40,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI2,2022,73.36,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2014,65.71,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2015,59.78,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2016,64.01,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2017,61.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2018,60.14,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2019,74.80,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2021,72.05,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRI3,2022,81.03,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2014,70.96,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2015,65.74,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2016,67.62,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2017,68.99,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2018,61.26,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2019,65.55,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2021,76.30,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ1,2022,81.21,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2014,61.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2015,65.00,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2016,72.84,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2017,66.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2018,73.68,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2019,70.12,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2021,78.09,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRJ2,2022,75.40,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2014,59.98,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2015,60.99,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2016,63.50,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2017,66.20,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2018,61.30,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2019,65.29,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2021,67.01,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK1,2022,75.04,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2014,65.41,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2015,71.61,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2016,68.74,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2017,71.88,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2018,70.68,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2019,76.72,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2021,76.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRK2,2022,79.42,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2014,63.95,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2015,65.85,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2016,68.97,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2017,70.91,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2018,71.14,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2019,71.49,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2021,78.10,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRL0,2022,81.22,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2014,54.68,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2015,47.80,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2016,49.22,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2017,70.67,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2018,74.01,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2019,56.19,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2021,85.75,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRM0,2022,73.98,u
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2015,35.60,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2016,37.85,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2017,40.00,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2018,26.02,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2019,37.78,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2021,45.13,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY1,2022,37.26,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2015,50.06,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2016,37.71,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2017,45.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2018,44.29,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2019,44.45,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2021,43.45,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY2,2022,42.25,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2015,40.97,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2016,24.32,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2017,47.70,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2018,47.90,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2019,45.33,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2021,49.06,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY3,2022,39.14,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2015,36.25,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2016,28.53,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2017,32.78,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2018,27.13,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2019,38.33,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2021,35.40,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,FRY4,2022,38.36,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2011,20.52,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2012,25.44,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2013,27.39,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2014,28.56,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2015,32.88,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2016,34.25,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2017,27.79,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2018,36.42,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2019,49.46,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2020,57.43,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2021,58.57,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR03,2022,55.34,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR04,2011,15.58,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR04,2012,22.02,
ESTAT:TGS00052(1.0),07/03/23 11:00:00,A,I_BLT12,PC_IND,HR04,2013,25.93,
