id,name,followers,genres,popularity,realted_artists_id
6OvHhxtifb9FdKtKlsgJUz,Bella Æwir,6181,,20,0CyylTVM3XsdHF9aXOFCVq; 6J2uYw9Hf0spyvUuwvEP1l; 4U3Mh4fpzJb7XD1CR1ZbDx; 77uJrxErwLgJtxdk3zo8gi; 5D3Q0H6k83ZfLE2uVxaAIS; 5UQaUYDQ9gRuUSJQPnaWda; 2aAx96PFuLYY2cpRXE5buF; 02Zq4S9JdcLzkqJTufpaeo; 3JQIDODh2xwXN7kfGRI8QM; 2fEs4vr7qFxwyrzmTrXxYE; 3LscwuyoGDEuTWv4ibRkMY; 0YcUs5iUjyrapCtHdP927w; 0NTbhFUqubMQFKG6UPTxcb; 7k0GKiFnVYHGQO4SVRUN49; 2bJ904AqmK8LRH9fGShlQM; 4gh7DVwvptUXnKdHUpTsZ9; 3trr4RjvI5zWaHQ3VozjhR; 7HhC70MoKQYjd2lnF5Znhs; 2yWQKlN9A1SIYaWj9vIuhC; 6epDO0nPVXpbXBUt4Otiik
2aAx96PFuLYY2cpRXE5buF,Sylvia Baudelaire,1717,,27,6OvHhxtifb9FdKtKlsgJUz; 02Zq4S9JdcLzkqJTufpaeo; 3trr4RjvI5zWaHQ3VozjhR; 5UQaUYDQ9gRuUSJQPnaWda; 3JQIDODh2xwXN7kfGRI8QM; 4oQ67xDXTOwnjgAOJooo41; 1g0MOYlsQFn7If1Vp7o5L0; 7HhC70MoKQYjd2lnF5Znhs; 6Vkhs9MXgzLQ88k1rMay1a; 2fEs4vr7qFxwyrzmTrXxYE; 4U3Mh4fpzJb7XD1CR1ZbDx; 4gh7DVwvptUXnKdHUpTsZ9; 3LscwuyoGDEuTWv4ibRkMY; 2bJ904AqmK8LRH9fGShlQM; 0CyylTVM3XsdHF9aXOFCVq; 3kN56OQRz8gn4h79K43uFe; 509dS4Q0EfUQuG7KvaSsiz; 2mvAU7P2U9uyxgBOlDOn2F; 3eM69n1zBUNhr7nsDLm5AH; 0b2xjUWoDTDaDbr4fNqGtc
3trr4RjvI5zWaHQ3VozjhR,Temresa Gwiazdunia,256,,19,2aAx96PFuLYY2cpRXE5buF; 02Zq4S9JdcLzkqJTufpaeo; 5UQaUYDQ9gRuUSJQPnaWda; 6OvHhxtifb9FdKtKlsgJUz; 3JQIDODh2xwXN7kfGRI8QM; 717Qzv65rfIriiN1fPcn4e; 4vwvaLCmB5mLvMj4ouPDK6; 7k0GKiFnVYHGQO4SVRUN49; 0FWmyGDOieC2nr3kV5Lqkb; 7HhC70MoKQYjd2lnF5Znhs; 7hlhPw5LkGSTBKXOTptdXv; 3kN56OQRz8gn4h79K43uFe; 189qQUxl2grYK4CfLwOYV0; 7wqBPDtaCwmDdbVddlN91F; 1enXEwpsEbJjetZlvuQiPh; 4U3Mh4fpzJb7XD1CR1ZbDx; 3eM69n1zBUNhr7nsDLm5AH; 7cZTrCXNAYjShihztzYA99; 5MiIbXUYlx7ELz8z2JMdZD; 0JIzjl6yqFbOlCI1zWqHet
3kN56OQRz8gn4h79K43uFe,Lil Masti,36678,,22,3JQIDODh2xwXN7kfGRI8QM; 02Zq4S9JdcLzkqJTufpaeo; 3AeTsOmzabY14H4elo2D6u; 5qpRZGcyFKPkQqecBMZ1wz; 7HhC70MoKQYjd2lnF5Znhs; 4bl8oIRcJPreFL1s7P8Pt0; 25VQoQjQO3uv5lENJJ98ck; 5UQaUYDQ9gRuUSJQPnaWda; 7egWEngvdrYcTAJ6OTurlj; 1Ky5mFTFiy4qNppjoY0L4k; 0zzP72k8pbLySGH1TPUZW8; 6LwJ1zgqEFyIwXzDD44Qsn; 6319D09erMRIrr8bl6ZAHC; 1SgvZBHUHMBqZe7PieKJxG; 6m6zERDcqgSxVRVs7AmjmR; 4AAUtbgySy6IcOCIVl6g5r; 3jIcoQOjdcGJUGGZ2HdaMV; 6Lf4vAUaFUR2jAsybC7cGV; 2R4HYkL8CY8dRGWfquFAE2; 1KoIf5DUkzaITPCCKAhgKe
7k0GKiFnVYHGQO4SVRUN49,Teresa Werner,4978,classic disco polo,26,7BIO2sgs2zDl1xPCOv1urL; 4AjT8gxS2LhtWrqs2XOydZ; 2deX5oCxr6GDi5vykJ5dIS; 6kX7b5T3yHmfozqEW0vczL; 2TSPcAPoIlC1vYunm2TprG; 2omqe5UESeXt7QjcVTpxJV; 6wlrs0ZVxL7hToQGPwlwzp; 0RLhLvcRdN4LsXUvRsL9rM; 5efixHrPtB7139DVjHc5V8; 3SlfVCpLaF47h5WOmtJjJi; 1UkTF22v6cG79wLgHMqudy; 2NQgXFyxKgDA3XpeRDkqAA; 1nhwC3vJIrYGSCkvZEEEKD; 2SLlPI4lCpp8gG59vYZitq; 0tJcuZICpDyI777uuVPD7p; 0ZARv1FRjqJbie4HlojlVp; 3GMYIpNGLm8CkBCSSXefkg; 1ssEyBi52wKkU1OOzJbQqF; 300yp56P9ykn0BL3EWp6bu; 2I9T7bChKjgDNURD2j88rR
1wCHHmt2SQiCP7aajyxhYh,Mandaryna,6817,,31,2yBf6Fa7M4au47AL1u1N7r; 2HO6JMm0MvwZ3CaqiBHTdp; 4tRAsRUaqVqoOBHExZwTx4; 4juHU2gKtlipJQkKDUBSuw; 6hODpsM4hhIsyOLkYKXxdK; 3Gln8Jmda3Nb94qAMPyn4A; 3gd9XZQnyJXTVfLZh1BF6v; 35XWjnKXCye5PE1CqHGwkN; 2F32eK7jV8oTHcqqjFyQdH; 0GF5CJ7nKXsMTiWHK4ZQJN; 3MDEKBsgb6XSMdYHAK4Vdr; 6e14dV47cVGbpJqh1SNyFX; 0bRV6QPqD18yNy76IeBr10; 2QhdFVWTX2oEpTJjYm8iv0; 71ADVpJx1rN662ENAJIcUZ; 5FTwCviPCdkI7xBNsx4PW7; 5tV1Vm3Zn8D0tmPHohokmC; 0Jl6TFKAJR7zIv2kvA1RNf; 6VKh8iOViFBI7R8Bb9AilZ; 49kDJkXVeVB2KjvJmAwq0f
4U3Mh4fpzJb7XD1CR1ZbDx,Mery Spolsky,52813,polish alternative; polish pop,42,4E8L0A5xtDhcMaeBO7p0eg; 7ntlRmHlTFId8K07kOsxTY; 1HX9uYVwH6HHGyE8xSgtUD; 6J2uYw9Hf0spyvUuwvEP1l; 0tdKRrbItnLj40yUFi23jx; 7IRnDitYnXmIpoClQ0XspK; 6ASsF4ZKpJlpeRF7HarDfe; 60afMnL1mSfYcDUL39pAvf; 1nEmAvnOKMBYCziZQNb5B4; 2EJzUdaDAwfqcjpQcRAYdQ; 70W7rQt07eDkynzl9JqHAB; 6R2e6FSXY9vhgOulV08FO3; 7vYfq6OMlGDw1IpTxar2h2; 2f0ffZ1gPxazVKo0TossWj; 2cPIQ8eVSqSKGjBQXgi3WH; 2bJ904AqmK8LRH9fGShlQM; 0GykMtlKoc68Hj2jwZLXul; 1g8ymDLzZuSX7H7QGY3mGX; 2wmdMX0w131ZumU30P5WZH; 7JFi4ROpWvJU9ZMmHn8Yp5
2HO6JMm0MvwZ3CaqiBHTdp,Virgin,36198,polish pop,41,4juHU2gKtlipJQkKDUBSuw; 2QhdFVWTX2oEpTJjYm8iv0; 0Jl6TFKAJR7zIv2kvA1RNf; 2F32eK7jV8oTHcqqjFyQdH; 3gd9XZQnyJXTVfLZh1BF6v; 4QgvuQGl8OtPaUpg492Jyz; 2yBf6Fa7M4au47AL1u1N7r; 5FTwCviPCdkI7xBNsx4PW7; 0GF5CJ7nKXsMTiWHK4ZQJN; 49kDJkXVeVB2KjvJmAwq0f; 1AnN7D0tGyWS5d3l38oqR0; 2gxtR1B9ivIaXO9LMR0R7X; 6hODpsM4hhIsyOLkYKXxdK; 6VKh8iOViFBI7R8Bb9AilZ; 35XWjnKXCye5PE1CqHGwkN; 6e14dV47cVGbpJqh1SNyFX; 0bRV6QPqD18yNy76IeBr10; 3ppWDN3lGw7UOGY7z2EQLB; 71ADVpJx1rN662ENAJIcUZ; 3Gln8Jmda3Nb94qAMPyn4A
189qQUxl2grYK4CfLwOYV0,Marzia Gaggioli,1308,,13,3qPz4DSmMwRO6inkBzASU2; 0kM1zDNbkfS0ZrzmYXvDQQ; 2aqKDZRdiupU5EZ9fBmsiV; 1gYmsvRERI6j1qVgxxoYjx; 7c5TESujs88fzJHaDRnDtC; 2hefcpaHcmUZFMECaRfdnj; 084Z2JhOGuYICORL225yce; 387A8nsepOzQZOGX3qt0Rc; 7gGPdMetuWh7Y6SoMroMYB; 5JtCcFlBh3isORpUxOcLwc; 0xAWyqg5KeMHH0Q6vWezuA; 6OvHhxtifb9FdKtKlsgJUz; 02Zq4S9JdcLzkqJTufpaeo; 1wCHHmt2SQiCP7aajyxhYh; 6onRAZRxCxHDbZ486I9Cdj; 5D3Q0H6k83ZfLE2uVxaAIS; 5LkBYcUF2oRDRDwyuu9rlf; 4Tki3ZodcAA609HGksSXra; 5zW6lp0D5RdShxeJEkkYbr; 7k0GKiFnVYHGQO4SVRUN49
3Gln8Jmda3Nb94qAMPyn4A,Doda,87897,polish pop,55,2HO6JMm0MvwZ3CaqiBHTdp; 2QhdFVWTX2oEpTJjYm8iv0; 4juHU2gKtlipJQkKDUBSuw; 6e14dV47cVGbpJqh1SNyFX; 0GF5CJ7nKXsMTiWHK4ZQJN; 0Jl6TFKAJR7zIv2kvA1RNf; 2TRVhYMkHV4jwB92R3McaS; 6VKh8iOViFBI7R8Bb9AilZ; 0CEw36eWG0dYKCXOX8eUoO; 4QgvuQGl8OtPaUpg492Jyz; 2yBf6Fa7M4au47AL1u1N7r; 0bRV6QPqD18yNy76IeBr10; 5QWz0kPELXKHSiINe7mFjX; 2F32eK7jV8oTHcqqjFyQdH; 71ADVpJx1rN662ENAJIcUZ; 5FTwCviPCdkI7xBNsx4PW7; 49kDJkXVeVB2KjvJmAwq0f; 1ckVZCWKKoeh5GhtidoU4D; 3G54kKR2IdE4t5TXrs2Y8K; 6vIPbNGbwdrg7LSpz4V2QX
1enXEwpsEbJjetZlvuQiPh,Ahlena,91,,21,3e0PZ8ViO1tExLrqdVl0fc; 4YL53cgtZ6mVRmhzXnOtR3; 5kLSJkxgNnkg9r5bEgEuKS; 1QDigvoDqzcojpLCK6soAb; 3o9SkahUjtGQ6U9IU0BjhI; 2j72WcSFY3NtSKkkTuwO5V; 3rkV0Vib6qmmutoJ9fuFp0; 7GDN8VNtxhqEltcliPWrro; 4XfGWs6fg01nuGLCU8J9w1; 0gkrenObTtfs7vIzNU9DZD; 4AqQDC7iD1m7opRDm95GGD; 6rC47T08jCQsEXsHw8SuXQ; 61mjebytLODtxAOS9ULCmb; 2RJTMXaEoxZsn6cMl6peqm; 5cNJTVpvfQKB5oJRtsWbsd; 02Zq4S9JdcLzkqJTufpaeo; 3ciR6y8MrfMmouhoQu9Pac; 3S3wnv6QBllnOiHHULP7C6; 5D3Q0H6k83ZfLE2uVxaAIS; 21rgoGGMOSvl9RD6zeuOnq
5LkBYcUF2oRDRDwyuu9rlf,Violetta Villas,9485,classic polish pop,28,7xunX5iU4WrAf7Y8X9OypN; 0z300uEtGh3BdYBC3vpnPW; 6AxRCJHHlEGuRQMP1mBwVL; 1iPwHZTkXENxvhYejtnr5F; 3P3X1h7iMPeWgRylPIZYfi; 5ag7w8ET19zzERN4F5We42; 3dNEhgwAjiSzy46FCsxT3H; 2N7clllhfxnY06STkNwwzd; 65FjGPOwkkMjr9c15hm8Gf; 5efyL36lymJ5d3ew4IhGUR; 3BS87gYvUUWasp7YkiYEmM; 5Vn8SvpvzZAueBHrGeHUC4; 6jEmFzQnu1bB5tP23Jvw7e; 32ojq4MJxHtYDXaeb1LIzm; 2P14f8iIJW2W9pGvYMcCtq; 4SCH2LpYYD5iKpc1xtDJ4Y; 7h53NTYbN0ZKVQaFDxIkEc; 7azNw2uelFqF31bcwbW4h6; 4BpI2cqx4jw4DO8QfezanF; 0gGAo7qaMlnNcngFKl3myA
0GF5CJ7nKXsMTiWHK4ZQJN,Beata Kozidrak,66581,polish pop,45,6vIPbNGbwdrg7LSpz4V2QX; 1ckVZCWKKoeh5GhtidoU4D; 3ppWDN3lGw7UOGY7z2EQLB; 0244q9rIqAIzBFXKNNRN6O; 6VKh8iOViFBI7R8Bb9AilZ; 1IYFJPQcbXYjgkyebYs1w6; 71ADVpJx1rN662ENAJIcUZ; 6XdnqaETDFgrNMaeYmUx55; 2QhdFVWTX2oEpTJjYm8iv0; 4juHU2gKtlipJQkKDUBSuw; 0Jl6TFKAJR7zIv2kvA1RNf; 6e14dV47cVGbpJqh1SNyFX; 2HO6JMm0MvwZ3CaqiBHTdp; 5FTwCviPCdkI7xBNsx4PW7; 2dsPS2b35AIzajDCQWJrYA; 49kDJkXVeVB2KjvJmAwq0f; 1AnN7D0tGyWS5d3l38oqR0; 1qllVSlovgjppXcIGG7phc; 5ON4u1xPXV7o5j6Spn0MKF; 0M5UiR76X2ybfo6N9iVNWr
34z1ZsKHQxhhrwhxapLMUQ,Julia Jaroszewska,157,,14,02Zq4S9JdcLzkqJTufpaeo; 5UQaUYDQ9gRuUSJQPnaWda; 3JQIDODh2xwXN7kfGRI8QM; 2aAx96PFuLYY2cpRXE5buF; 6OvHhxtifb9FdKtKlsgJUz; 1wCHHmt2SQiCP7aajyxhYh; 3kN56OQRz8gn4h79K43uFe; 5tV1Vm3Zn8D0tmPHohokmC; 6Lf4vAUaFUR2jAsybC7cGV; 0FbccBQBb69lfv4arbt6kX; 1HX9uYVwH6HHGyE8xSgtUD; 7HhC70MoKQYjd2lnF5Znhs; 3Gln8Jmda3Nb94qAMPyn4A; 0GF5CJ7nKXsMTiWHK4ZQJN; 2HO6JMm0MvwZ3CaqiBHTdp; 4MoS5osilxUivShOUtUoZP; 2yBf6Fa7M4au47AL1u1N7r; 4U3Mh4fpzJb7XD1CR1ZbDx; 3yCRvilOBzRkyxOsOi4tsR
4MoS5osilxUivShOUtUoZP,Justyna Steczkowska,18408,polish pop,36,5tV1Vm3Zn8D0tmPHohokmC; 3JIRLDbCJ55I5nevDYiasK; 6VKh8iOViFBI7R8Bb9AilZ; 1IYFJPQcbXYjgkyebYs1w6; 2v295z585SM68pluEKXKSM; 71ADVpJx1rN662ENAJIcUZ; 7008bv4QLo6eziuxszbjqO; 0GF5CJ7nKXsMTiWHK4ZQJN; 1MrKvFb6ie6bTXGpSEYx0g; 6e14dV47cVGbpJqh1SNyFX; 3ppWDN3lGw7UOGY7z2EQLB; 5D3Q0H6k83ZfLE2uVxaAIS; 4juHU2gKtlipJQkKDUBSuw; 5ogcdxmZR3FYlqpyla5l8f; 3AmoQwovebcJO1fS2AHjjl; 6JqpZacnFT3stDLgV4ynq8; 4k8QgTeCBwedPSM2zOFkda; 3CdJAOpCdHfk9U9B5uZdhT; 4SCH2LpYYD5iKpc1xtDJ4Y; 6E6qou5XcK7fjR7Ikvq0AP
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,955738,polish hip hop; polish trap,72,1yq2JzsqbzFbJ1B7wGOXLc; 2GzZAv52VCMdVli7QzkteT; 7uWyXPJ04ihdQdYGGw3xVV; 43yekIowVCHkR6TGGg9gSp; 1FdfWn1DrRwWDtRK8faYKY; 71tiWMKZ5wpl6E0BdwVQza; 4zvO09rVUIVTeALhs6xLoB; 0awWNjR5qmSZsQVFAo2NsR; 2RIWb22QZmud0Ik6Ad7dS1; 3gm9b6AeMf2eGQTLashkDt; 6FPVb2p8k4LiX5VnOcnGWq; 3sW41aChSc5bBow0Folc1S; 7CJgLPEqiIRuneZSolpawQ; 2ufQfSFDFXfMS7MEMzdGZE; 7v49oVVUhvIQG5EK0jkcF7; 1fxbULcd6ryMNc1usHoP0R; 070tdNOiP3pIsGlqNfVkG3; 5vgHNLPDrYD3hztA8yKoxP; 7mC8Nb2rN3hM0v0bpxaMzL; 5GwdnlZaSwKpHmjcAijATP
6iqDK7aHVlwGGgPmcdSK5L,Tribbs,62959,polish pop,62,1o3ck5WMNcRSP9Khfy5o7u; 56o9EclNeDcE7p8txENfLn; 76Uu7lnLuTOmH2eZsKZTan; 5io96qFvFJevk6P5NSM2pq; 6VZ4TYC0JxFAnk1z5lGQcq; 5GwdnlZaSwKpHmjcAijATP; 4WAJkKdxwliABZcZ2VBnRw; 4wJtkZRfieBICxs8onRjy6; 5I8Y0U8doFLVCsSY88v4Vh; 7J0bNA0LwyFpnuHjFGuOhX; 3RJrimoFyTK3SoTF4TaDSA; 64QvJfZaPoul6srmyPOE9n; 3QzCLiXmrHKt345V0NovaU; 6IDHO7f8hTbAnsrN9IG7hU; 3LnV4Ef0wfc2ATFF4IAW5z; 2X2OaPjiLVmwNtnldiUcyS; 4GZP93LJDDduWHNQPeKcAg; 3XU9byThKPn881aVLRaagc; 3Gln8Jmda3Nb94qAMPyn4A; 0bGKLPxoJnZ2Y4Ib8eNnUF
16TsNPlesuA1R9kPLS6nta,Favst,28757,polish hip hop; polish trap,66,0bNZDC5iASejId9tdv3kiR; 28WXX79U4jzq1kfjx5QXPy; 39lKxb2ZHaygwUTthI92SS; 70ArguSAsID4vw7dOl40VN; 6Cs6aWlXUQ15Kxt411g1W2; 5kOOQzPaATJee6Ngd0wHmQ; 2zioaq2d7svakjWZV5FDXm; 3sW41aChSc5bBow0Folc1S; 6vwNLXmeIyQ2fE2fguHjxU; 2h60mpvHNWbSl8GMwgNCsd; 1T4HxOYolAEb5PadIVKdWZ; 2EuxycvT7R4nOhdAt3OoyM; 6p0joBE2P2Ho4dsNtFaPQF; 7jrtLe4eVfWhYWZn5vsopg; 7mC8Nb2rN3hM0v0bpxaMzL; 5AmZdY72O0NVE0XxWdMfxv; 5hqRsNHDZH1jHzI9LgxFRZ; 1MZ1TtfmzMHEYIlynXsr1a; 7FwxJtVorL07N6kbqmkPr6; 7LwcltdU3zse45PYaNR29i
0hwjSlN7w3WWQY3mLdogAC,Dawid Kwiatkowski,266516,polish pop,50,2t3aJxThQrMWaNJgqjMcU8; 3LnV4Ef0wfc2ATFF4IAW5z; 2JN7EU0IQBx2cWaHh23Mfm; 6EtPFq0WhAq7kzcryE23b4; 0VpXPTuw4wRvor9ZZq1hbB; 2TRVhYMkHV4jwB92R3McaS; 1HX9uYVwH6HHGyE8xSgtUD; 2QhdFVWTX2oEpTJjYm8iv0; 3ClL18AtCAPwXVT6mUkBDN; 2DhJauCHKgwVilZO9A8og3; 0lKCO7SCRiTCS4ZEU6l1zx; 2f0ffZ1gPxazVKo0TossWj; 6aGmKxXoKrSdovRUn8MBhZ; 3Gln8Jmda3Nb94qAMPyn4A; 5QWz0kPELXKHSiINe7mFjX; 7008bv4QLo6eziuxszbjqO; 4QgvuQGl8OtPaUpg492Jyz; 0CEw36eWG0dYKCXOX8eUoO; 2oRTLExi1ct74cVtfAwfhV; 0GF5CJ7nKXsMTiWHK4ZQJN
3LnV4Ef0wfc2ATFF4IAW5z,Micha³ Szczygie³,66682,polish pop,51,2JN7EU0IQBx2cWaHh23Mfm; 0VpXPTuw4wRvor9ZZq1hbB; 0hwjSlN7w3WWQY3mLdogAC; 2t3aJxThQrMWaNJgqjMcU8; 6EtPFq0WhAq7kzcryE23b4; 2f0ffZ1gPxazVKo0TossWj; 7IGQhHioiEXLsSCBt0ZBID; 6aGmKxXoKrSdovRUn8MBhZ; 2oRTLExi1ct74cVtfAwfhV; 2obyllmx54A5zB0yZe5ikt; 2DhJauCHKgwVilZO9A8og3; 5QWz0kPELXKHSiINe7mFjX; 2TRVhYMkHV4jwB92R3McaS; 7FauNoLr3HWvWfsaBlFPhs; 3yCRvilOBzRkyxOsOi4tsR; 6ASsF4ZKpJlpeRF7HarDfe; 3xN4tfObzACwU7BHK6uR0B; 1o3ck5WMNcRSP9Khfy5o7u; 0bfBH61NEvZOmVTUyUL1yO; 1HX9uYVwH6HHGyE8xSgtUD
7uWyXPJ04ihdQdYGGw3xVV,Guzior,420084,polish hip hop,61,3sW41aChSc5bBow0Folc1S; 0awWNjR5qmSZsQVFAo2NsR; 1FdfWn1DrRwWDtRK8faYKY; 43yekIowVCHkR6TGGg9gSp; 2RIWb22QZmud0Ik6Ad7dS1; 7mC8Nb2rN3hM0v0bpxaMzL; 2GzZAv52VCMdVli7QzkteT; 4zvO09rVUIVTeALhs6xLoB; 1fxbULcd6ryMNc1usHoP0R; 2TyQ1OI79kcdS0CLsNb3Ax; 5vgHNLPDrYD3hztA8yKoxP; 1yq2JzsqbzFbJ1B7wGOXLc; 1Kjs5u8GQf6zCFdTj6SI9E; 71tiWMKZ5wpl6E0BdwVQza; 7v49oVVUhvIQG5EK0jkcF7; 7CJgLPEqiIRuneZSolpawQ; 1MZ1TtfmzMHEYIlynXsr1a; 2ufQfSFDFXfMS7MEMzdGZE; 11ohMXkA2KIq5F1DoWH2jj; 2kJ63OVxHAPMMu0AfKa22d
0XoSYg8grVwLl2oQpO8Vcg,Tom Schklaneck,3604,polish trap,25,14M41VoNuxxvBXaigqZ9D9; 6MviuPgk8R2ZJBwY9yHxOS; 7jIDRyneRCnRsLQyuO91pS; 7afPAbg5jb45KFUSnHIMFG; 3B6UKFIsDwnJUKlJp7qQyU; 2Upgflj1wOmOVSb7rp0Ba2; 5mHmKPBFWx5DZWUtb2xGJg; 7FXTirgSWxaPY9k4mrYChs; 7G3hAQixY7DIAGTgA2GU99; 03rREATXGWcD2CfG3OXDZY; 2TyQ1OI79kcdS0CLsNb3Ax; 1PKW5LFWjU0jJGK2dYS1IE; 2kk3YwIOrWbZHk9O3HKNY3; 496pM4hEOqlmH2QwgZeaCv; 6f3oixxZSgRKOW2CSqOFqM; 6KIclEOBHyv3VbKqZ0P76W; 2L5NIiBRiidSecXHHTB1Hm; 6VdCdBSTFleEXd2fbemtGe; 3p0LOYBCPXEphVaas2eYvL; 6KwSnGuV9Dq7GTF0WYZPJj
5mHmKPBFWx5DZWUtb2xGJg,VAE VISTIC,4353,polish alternative rap,50,6W1NclX9rP93bkhQEOQtm4; 20F0KsRpXFNbN6Vhw5tJoi; 6Nlyt1MUEBe1jN0h7F4hn0; 2ePgEQHzJJkNTLb2Q95Eh5; 0KNOQSBwQim4GXpZHekrvu; 0EPzUAW8kwuPedmmVP6n9S; 14M41VoNuxxvBXaigqZ9D9; 2vWkdTl7QnQY3hYjdxx8oc; 49lQtOKR5qR5Td63sbZUN5; 5z1YHCuxNRI032XvXDuKD2; 496pM4hEOqlmH2QwgZeaCv; 2RRsLdnDSMwsUhvJFdAyes; 2EuxycvT7R4nOhdAt3OoyM; 7K5kvGPh9LzZMbOHhnJtZs; 2h60mpvHNWbSl8GMwgNCsd; 1alHoDKed9iaWKNqiytBaF; 1E7LpsS1t2p1jlAvco4i15; 2zioaq2d7svakjWZV5FDXm; 6KwSnGuV9Dq7GTF0WYZPJj; 2Upgflj1wOmOVSb7rp0Ba2
7xGuwNDG6dGEo57RJlpqAx,£êgu,4885,klubowe,32,0ClgZqBaZrO0167WwBgK2g; 2zMuIX3oULQyv8mwTXrPkt; 0NTbhFUqubMQFKG6UPTxcb; 435QaksDSAQ7IbYSElXMPr; 5fcx9kxpZOAT1IZwpUgmU7; 59WEjJRhdp9NwQwvSORAa6; 2IDVypkRWyk6bzw6jb2W00; 7cryy8BMCxqOBXVftfLJdS; 29rofagr9QfMatkjvEIr7J; 1si7YoTanDRiFvwq0RYCgi; 2wiK0ZHCLCAkIiYCkGNp3K; 61ylhzaNuiq9bpvUuHeMMx; 36oXEMVgBzDe9HbnaSr6jZ; 7pSrnhnLz5gKS5LZ9WvhlG; 7cZTrCXNAYjShihztzYA99; 2t48UUoqqKnGzHoB882prW; 7KPxzcWp4iUrOIYIVQsvGs; 5wC49IjPj5E1H2fGasAnOm; 511yozUOmvCm43daz0wAjg; 0uLlQXi1cUNUPQCisz30ph
6IDHO7f8hTbAnsrN9IG7hU,Szumek,6637,disco polo,44,5FUB2fxjJJqASvMadoa8ve; 5m1xdEMB445OJyTOQzsudW; 6GYbdpgxJb6WTuloHlo6LX; 7KPxzcWp4iUrOIYIVQsvGs; 3e8V8NqZf6jsUjDEI6rwst; 0bGKLPxoJnZ2Y4Ib8eNnUF; 4NPe0Vet0nKnc45X1tQVkU; 4WAJkKdxwliABZcZ2VBnRw; 0RprDFOPQg38NEJXqnwxUn; 0MJbBopjZ5htRLE8YoOhIa; 3qb0oGqshqtUmp7AMfKoZi; 64QvJfZaPoul6srmyPOE9n; 2D4YKoch3YE8aMoWJbTA1y; 2IDVypkRWyk6bzw6jb2W00; 7DbsvVYargmB6XoeQDmTHU; 4ItzpHZ9P9ckJGLNYUxrvc; 7aZzH58cGFzPgDfSKtylfq; 6VZ4TYC0JxFAnk1z5lGQcq; 5wcNUAdYzKmzO3xjlIqBm6; 3azeP2np1UNBfAeVJ7xoIb
59WEjJRhdp9NwQwvSORAa6,WIXAPOL,12451,klubowe,37,0ClgZqBaZrO0167WwBgK2g; 7xGuwNDG6dGEo57RJlpqAx; 0NTbhFUqubMQFKG6UPTxcb; 2zMuIX3oULQyv8mwTXrPkt; 435QaksDSAQ7IbYSElXMPr; 1mAoRpDy7J3s5jX96Bm5jF; 3LDKqGmw6GyxO81YdtMAgl; 7cZTrCXNAYjShihztzYA99; 29rofagr9QfMatkjvEIr7J; 509dS4Q0EfUQuG7KvaSsiz; 41OErJWZbkNcNzYPoy0PWJ; 1efYxTvCNTpqYqfiEsxawq; 6FPVb2p8k4LiX5VnOcnGWq; 77uJrxErwLgJtxdk3zo8gi; 2t48UUoqqKnGzHoB882prW; 4lmMkf4tLyEKBslusiNZdu; 7aRGJ9ObeepYAoKb9f1szV; 2Ds96OS5MQTCx0KzNm6tIL; 6KIclEOBHyv3VbKqZ0P76W; 61ylhzaNuiq9bpvUuHeMMx
3e8V8NqZf6jsUjDEI6rwst,Majki,8091,klubowe,52,6IDHO7f8hTbAnsrN9IG7hU; 6FC9ulFXDXp574iTwRxfns; 0MJbBopjZ5htRLE8YoOhIa; 7ho5bL4sZl37F4xc9lr36q; 5m1xdEMB445OJyTOQzsudW; 30AY4WR8v4YL1XN2mX1dzP; 06ArYqAbmoKAgWvJDZeipI; 5aDOeHDghHUNM8HO1VMwji; 6GYbdpgxJb6WTuloHlo6LX; 7ovG6sjL9jp1G1P7tJL2sC; 435QaksDSAQ7IbYSElXMPr; 5FUB2fxjJJqASvMadoa8ve; 1RDxliyLcrtdfT8WNK8dEm; 4NPe0Vet0nKnc45X1tQVkU; 3qb0oGqshqtUmp7AMfKoZi; 29rofagr9QfMatkjvEIr7J; 0bGKLPxoJnZ2Y4Ib8eNnUF; 5oxxdyb3stTvWUtlisvfyD; 6IEv3vMrT0YAUtFfTqdf9l; 7MGiKChvryqRcU22Kf1p2X
7KPxzcWp4iUrOIYIVQsvGs,Put-In,41037,klubowe,41,4wJtkZRfieBICxs8onRjy6; 7J0bNA0LwyFpnuHjFGuOhX; 1EJK4R00yYXkh3fW8cwDGW; 5zGmfucY4y53SMOp3lAzW9; 2JPfhjtR4ZrfpcFgEszZmg; 0pxcJDyDV7PVKfmFFMgGpy; 3kLH6xiJVhBa6JOqS3x7RS; 5OmsTK01l53sNIbzHbZbNK; 2D4YKoch3YE8aMoWJbTA1y; 5FUB2fxjJJqASvMadoa8ve; 6IDHO7f8hTbAnsrN9IG7hU; 5wC49IjPj5E1H2fGasAnOm; 2IDVypkRWyk6bzw6jb2W00; 4vANIRmGaClLxlTLd1rr1R; 5m1xdEMB445OJyTOQzsudW; 4DjBM1fpREvbqOUu2LXEtA; 0MJbBopjZ5htRLE8YoOhIa; 365io48i1yD9KNNBbZpIK9; 4RdpMDCLhx2ZnfFyR58sCa; 2zMuIX3oULQyv8mwTXrPkt
